time limit,dim,keep,num_feat,num_item,num_data_train,jobtype,step_mu,num_iter_mu,method,lr,best_relat_regret,best_epoch,epoch,patience,tl,mean_relat_eval,std_relat_eval,mean_relat_test,std_relat_test
60,10,1,12,100,200,SG,10,30,SPOPlus,0.001,0.2532534020925686,19,20,5,60,0.25325340278446673,0.08291015855028781,0.2564523243010044,0.08614040426403348
60,10,1,12,100,200,SG,10,50,SPOPlus,0.001,0.3248412893078789,9,10,5,60,0.32484128914773464,0.10651907891314116,0.3217073073461652,0.10051070200501397
3600,10,1,12,100,200,SG,50,10,SPOPlus,0.01,0.06634958892596506,6873,6874,5,3600,0.06634958913549781,0.03600952567360088,0.06619807429332286,0.03944881011909859
60,10,1,12,100,200,SG,30,30,SPOPlus,0.001,0.25365705961806245,32,33,5,60,0.25365706071257593,0.08478889500294884,0.24829318123683333,0.08063150313771265
60,10,1,12,100,200,SG,30,10,SPOPlus,0.001,0.20918043160015426,89,90,5,60,0.209180431291461,0.06491300395894588,0.2101999440267682,0.06221178725504234
300,10,1,12,100,200,SG,50,10,IMLE,0.1,0.09470546231030666,249,250,5,300,0.09470546254888176,0.03691853004669074,0.09100106940139085,0.03754175621277399
60,10,1,12,100,200,SG,50,10,SPOPlus,0.001,0.11255432423489058,101,102,5,60,0.11255432479083538,0.041498566056581865,0.1082690386287868,0.039468033576693394
60,10,1,12,100,200,SG,50,5,SPOPlus,0.001,0.1627441040021604,99,100,5,60,0.1627441043406725,0.04875487669731454,0.15962855853140354,0.056111583346372305
300,10,1,12,100,200,SG,50,50,IMLE,0.1,0.07286392877993443,194,195,5,300,0.07286392906680703,0.029623706209249277,0.07114766257023439,0.02855056464646437
60,10,1,12,100,200,SG,50,30,SPOPlus,0.001,0.2242350785531751,20,21,5,60,0.22423507906496526,0.07264856562199924,0.22332506243512035,0.07228834909699611
60,10,1,12,100,200,SG,1,30,SPOPlus,0.001,0.356880345732592,0,1,5,60,0.35688034661114215,0.10737338889226081,0.3635512336790562,0.10410794106720545
60,10,1,12,100,200,SG,30,50,SPOPlus,0.001,0.21246618490189953,29,30,5,60,0.2124661859124899,0.06223735814076883,0.2044144171141088,0.06300828093266356
60,10,1,12,100,200,SG,50,50,SPOPlus,0.001,0.2724778578141174,49,50,5,60,0.2724778585135937,0.08492370023328724,0.27161330612003803,0.08974452198739227
300,10,1,12,100,200,SG,50,30,IMLE,0.1,0.07701953402079309,149,150,5,300,0.07701953487470746,0.029985856338923676,0.0762906492529437,0.031812190770217845
30,10,1,12,100,200,SG,1,5,SPOPlus,0.01,0.07072350606142151,6,7,5,30,0.07072350615635514,0.02603359964789981,0.07071274388767779,0.033701940196165375
300,10,1,12,100,200,SG,1,5,SPOPlus,0.001,0.27987013857856335,66,67,5,300,0.2798701383173466,0.09135786454922941,0.27787844172120096,0.08548616367893784
300,10,1,12,100,200,SG,1,50,SPOPlus,0.001,0.34445271911604264,2,3,5,300,0.34445271849632264,0.09393241017759202,0.3428892053812742,0.09752062569667475
300,10,1,12,100,200,SG,10,10,SPOPlus,0.001,0.21712820008257894,129,130,5,300,0.21712819986045362,0.06906631940506067,0.21886112530902027,0.0697931493502036
300,10,1,12,100,200,SG,1,10,SPOPlus,0.001,0.2568168007680456,32,33,5,300,0.2568168006837368,0.08162413795144983,0.2644910467453301,0.08596571134500135
300,10,1,12,100,200,SG,10,5,SPOPlus,0.001,0.11851617532175704,399,400,5,300,0.11851617587730288,0.040870850388581716,0.11547160708345473,0.04139505450288272
300,10,1,12,100,200,SG,1,30,SPOPlus,0.001,0.34103207166831895,4,5,5,300,0.34103207282722,0.09969776163074973,0.34182408805936576,0.1033094653696014
300,10,1,12,100,200,SG,30,10,SPOPlus,0.001,0.24925128765147228,273,274,5,300,0.2492512883245945,0.07440270960204699,0.2458898715265095,0.07674831377538423
300,10,1,12,100,200,SG,30,5,SPOPlus,0.001,0.11671661570253536,627,628,5,300,0.11671661626547575,0.0419123651914759,0.10963797985948623,0.0384793044959529
300,10,1,12,100,200,SG,30,50,SPOPlus,0.001,0.25997901059170264,161,162,5,300,0.25997901130467654,0.08258122686959543,0.25664994440600275,0.0821057571816928
300,10,1,12,100,200,SG,50,5,SPOPlus,0.001,0.2150120439230038,670,671,5,300,0.21501204401254653,0.06935794672824637,0.22230165372416377,0.07036716792158118
300,10,1,12,100,200,SG,10,30,SPOPlus,0.001,0.23789599771176487,49,50,5,300,0.23789599809795617,0.07628983279771466,0.22640134256333114,0.07179349893212174
300,10,1,12,100,200,SG,30,30,SPOPlus,0.001,0.2382764313740432,239,240,5,300,0.23827643163502216,0.07646090176422396,0.2510502565279603,0.08611239136039286
30,10,1,12,100,200,SG,1,10,SPOPlus,0.01,0.14453017266525775,2,3,5,30,0.14453017339110374,0.04639315814480503,0.14496136375889182,0.047772107821359606
300,10,1,12,100,200,SG,50,10,SPOPlus,0.001,0.09604725309748324,549,550,5,300,0.096047253459692,0.04189561017583847,0.09113752183970064,0.03626712847034733
600,10,1,12,100,200,SG,10,50,IMLE,0.1,0.07210641130193171,109,110,5,600,0.07210641164332628,0.029686513457025533,0.0715141323581338,0.03130455456236633
600,10,1,12,100,200,SG,10,5,IMLE,0.1,0.09493635814373574,538,539,5,600,0.09493635861203074,0.035977425279049326,0.09441710768640041,0.03910614892756099
300,10,1,12,100,200,SG,50,30,SPOPlus,0.001,0.26601331780534543,349,350,5,300,0.2660133197158575,0.09380555185855206,0.2658644210323691,0.08642443847881522
300,10,1,12,100,200,SG,10,50,SPOPlus,0.001,0.2799454257641616,29,30,5,300,0.27994542606174944,0.09706330728782653,0.2786022198349237,0.09694378186868267
600,10,1,12,100,200,SG,30,5,IMLE,0.1,0.08971156627777692,535,536,5,600,0.08971156621351838,0.037020763369634196,0.09096713670715689,0.03900301800159825
600,10,1,12,100,200,SG,1,50,IMLE,0.1,0.052762696656776055,12,13,5,600,0.05276269680820406,0.02494117810587679,0.052607627288904044,0.024042134304806038
30,10,1,12,100,200,SG,10,50,SPOPlus,0.01,0.3687506484499691,-1,0,5,30,0.3687506477534771,0.10151173040110656,0.36922893156856296,0.10161445872900793
300,10,1,12,100,200,SG,50,50,SPOPlus,0.001,0.1930339255384698,249,250,5,300,0.19303392581641673,0.05955983450922545,0.19214536548405886,0.06719535410607598
600,10,1,12,100,200,SG,10,30,IMLE,0.1,0.07659416112997673,179,180,5,600,0.07659416157752276,0.032601886357742756,0.07798917494062334,0.03200394190228199
30,10,1,12,100,200,SG,1,30,SPOPlus,0.01,0.37488508561908873,-1,0,5,30,0.3748850874602795,0.10952728998509395,0.3659378344938159,0.10409660075757646
30,10,1,12,100,200,SG,30,50,SPOPlus,0.01,0.36974800186001794,-1,0,5,30,0.3697480045258999,0.09487404466134726,0.37614461801946164,0.09996115902595056
600,10,1,12,100,200,SG,1,10,IMLE,0.1,0.07754129011659348,64,65,5,600,0.07754129080101847,0.034079838377952386,0.07641006950498559,0.03267837982635952
600,10,1,12,100,200,SG,1,30,IMLE,0.1,0.061310229407789844,9,10,5,600,0.06131022964604199,0.03035730288131404,0.06203097728267312,0.030712571948559562
600,10,1,12,100,200,SG,50,5,IMLE,0.1,0.108983397524251,759,760,5,600,0.108983397744596,0.05062608516964228,0.11077524303551764,0.05068630166448947
30,10,1,12,100,200,SG,30,5,SPOPlus,0.01,0.059758880426115,54,55,5,30,0.05975888064131141,0.032588820841947454,0.05808415694162249,0.03407715472725354
600,10,1,12,100,200,SG,50,30,IMLE,0.1,0.08099056750918138,488,489,5,600,0.08099056795239448,0.03623671701905716,0.07747615163680166,0.03305790766013069
600,10,1,12,100,200,SG,50,10,IMLE,0.1,0.09647453625990945,687,688,5,600,0.09647453717887401,0.04346713218203202,0.09836851883865892,0.04214735362793738
30,10,1,12,100,200,SG,30,30,SPOPlus,0.01,0.3696484331022388,-1,0,5,30,0.3696484353393316,0.10123630835616736,0.3741015814617276,0.11039174969619146
600,10,1,12,100,200,SG,30,10,IMLE,0.1,0.09232700310151916,608,609,5,600,0.0923270038701594,0.037271200846432706,0.09222075528744608,0.03844582893450368
600,10,1,12,100,200,SG,10,10,IMLE,0.1,0.09795867842577262,372,373,5,600,0.09795867882668972,0.03433653147467141,0.09781821224465967,0.037391427906351776
600,10,1,12,100,200,SG,1,5,IMLE,0.1,0.07542131827348174,60,61,5,600,0.07542131875641644,0.03178236016713034,0.07479121154733002,0.03095580752643068
600,10,1,12,100,200,SG,30,30,IMLE,0.1,0.08699885713666697,377,378,5,600,0.08699885761365295,0.03303450191106985,0.0834611353771761,0.03433729129496124
30,10,1,12,100,200,SG,50,10,SPOPlus,0.01,0.061009105469959427,27,28,5,30,0.06100910580717027,0.03467029015575132,0.0584504717355594,0.03362456887868371
30,10,1,12,100,200,SG,50,50,SPOPlus,0.01,0.3712604314724091,-1,0,5,30,0.3712604323029518,0.099086017776854,0.3644455681219697,0.09946857364261222
30,10,1,12,100,200,SG,50,30,SPOPlus,0.01,0.3801516855266556,-1,0,5,30,0.3801516855508089,0.10545934372587329,0.37672489976882934,0.10478707332777565
30,10,1,12,100,200,SG,10,10,SPOPlus,0.01,0.060543154382030256,19,20,5,30,0.0605431548692286,0.028661715860961903,0.05953454831568524,0.0315166445282143
30,10,1,12,100,200,SG,10,5,SPOPlus,0.01,0.06890985190258461,36,37,5,30,0.06890985194593668,0.03527109617410108,0.06707606142386795,0.038063597525437656
30,10,1,12,100,200,SG,50,5,SPOPlus,0.01,0.06405880478849366,56,57,5,30,0.0640588051173836,0.03218393506299137,0.06096019439026713,0.03433081854249242
30,10,1,12,100,200,SG,10,30,SPOPlus,0.01,0.0676302363535562,9,10,5,30,0.06763023665174842,0.029247358573018408,0.0679371760590002,0.031582381378883966
600,10,1,12,100,200,SG,30,50,IMLE,0.1,0.0726192483435555,269,270,5,600,0.0726192488335073,0.028207366581527112,0.07401611711084842,0.030933330036810935
30,10,1,12,100,200,SG,1,50,SPOPlus,0.01,0.39662929670131275,-1,0,5,30,0.3966292979568243,0.10802115457119608,0.3869406941458583,0.10399169614317533
60,10,1,12,100,200,SG,1,10,SPOPlus,0.01,0.14455641387810814,2,3,5,60,0.14455641441047193,0.04346972226461715,0.1451054747607559,0.048458644303932596
60,10,1,12,100,200,SG,1,5,SPOPlus,0.01,0.07436301648642506,12,13,5,60,0.07436301657930017,0.029603487399400167,0.07450252322712914,0.031957619721814164
600,10,1,12,100,200,SG,50,50,IMLE,0.1,0.07572382933259841,199,200,5,600,0.07572382997721433,0.03131301751269652,0.07494833424175158,0.0301985420957425
60,10,1,12,100,200,SG,1,50,SPOPlus,0.01,0.2863323106383906,0,1,5,60,0.2863323114067316,0.09744153415090855,0.2870084393247962,0.0882547126864374
30,10,1,12,100,200,SG,30,10,SPOPlus,0.01,0.058676673537162,29,30,5,30,0.05867667387239635,0.03275299943234362,0.06007225834205747,0.0376532156383303
60,10,1,12,100,200,SG,1,30,SPOPlus,0.01,0.22415283249340054,1,2,5,60,0.22415283210575582,0.06641573219877527,0.21990155725181101,0.06662908650865303
60,10,1,12,100,200,SG,30,5,SPOPlus,0.01,0.06060612679094022,119,120,5,60,0.060606127195060255,0.034365937865838476,0.05867581688053906,0.03663936232160217
60,10,1,12,100,200,SG,10,5,SPOPlus,0.01,0.08487673863181416,79,80,5,60,0.08487673891708254,0.04230249433898646,0.08259709255211055,0.04488604897386075
60,10,1,12,100,200,SG,30,10,SPOPlus,0.01,0.06245293529797309,56,57,5,60,0.06245293547399342,0.02953733588261224,0.06336580965761095,0.035984588523252224
60,10,1,12,100,200,SG,10,10,SPOPlus,0.01,0.08741823752893949,49,50,5,60,0.08741823833435775,0.043320118092116465,0.08640668606897817,0.042962654418948774
60,10,1,12,100,200,SG,30,30,SPOPlus,0.01,0.07596829461848845,19,20,5,60,0.07596829504705965,0.03721760226773511,0.07639746392518282,0.039405297591629765
60,10,1,12,100,200,SG,50,50,SPOPlus,0.01,0.3721476713703118,-1,0,5,60,0.37214767284691336,0.10880811595322398,0.36304287799447776,0.1096621622555352
60,10,1,12,100,200,SG,50,5,SPOPlus,0.01,0.06478635546177781,134,135,5,60,0.06478635584004223,0.03453959666819421,0.06560308475233614,0.04120267271657428
60,10,1,12,100,200,SG,50,10,SPOPlus,0.01,0.06401070837067775,99,100,5,60,0.06401070840656757,0.036458263217935716,0.06445233582612127,0.042589294990443435
60,10,1,12,100,200,SG,10,50,SPOPlus,0.01,0.08780646400239026,9,10,5,60,0.0878064643405378,0.03649885222020101,0.08900989794544875,0.03791823450607751
60,10,1,12,100,200,SG,10,30,SPOPlus,0.01,0.09775751154654788,19,20,5,60,0.09775751205161214,0.04211882938829345,0.0981281313332729,0.042931791665941535
60,10,1,12,100,200,SG,50,30,SPOPlus,0.01,0.0849057520766492,49,50,5,60,0.08490575214847923,0.049841290789634944,0.08604478627396747,0.05122502613996735
60,10,1,12,100,200,SG,30,50,SPOPlus,0.01,0.11003200995585577,29,30,5,60,0.11003201048821211,0.06651454480335711,0.11496292691957205,0.0723868887142061
30,10,1,12,100,200,SG,1,50,SPOPlus,0.1,0.39863193668720276,-1,0,5,30,0.39863193713128564,0.12096562706817414,0.3870198985040188,0.1117981138891076
30,10,1,12,100,200,SG,1,30,SPOPlus,0.1,0.07154175883605116,0,1,5,30,0.07154175898060203,0.026208788476537327,0.07185181344673038,0.02949973718034187
30,10,1,12,100,200,SG,1,10,SPOPlus,0.1,0.06718569981171839,2,3,5,30,0.06718569980002939,0.02870001418920028,0.06616588486172259,0.030188385320253256
600,10,1,12,100,200,SG,1,5,SPOPlus,0.001,0.2836949144671713,132,133,5,600,0.2836949156969786,0.08325667311946636,0.28005198324099184,0.0863870992247509
30,10,1,12,100,200,SG,1,5,SPOPlus,0.1,0.08654650198414837,6,7,5,30,0.0865465021878481,0.03929437278498828,0.08463696752861143,0.040142424447406684
600,10,1,12,100,200,SG,1,10,SPOPlus,0.001,0.2775153110636811,68,69,5,600,0.27751531191170214,0.08502833423991399,0.2761882519870996,0.08005928535383498
600,10,1,12,100,200,SG,10,5,SPOPlus,0.001,0.24392906163289607,442,443,5,600,0.24392906203866005,0.0729837831632278,0.23641317560523747,0.07468633757613179
600,10,1,12,100,200,SG,10,10,SPOPlus,0.001,0.22349877269141363,489,490,5,600,0.2234987735748291,0.06968676903017564,0.22163525426760317,0.07055800155007184
600,10,1,12,100,200,SG,1,30,SPOPlus,0.001,0.3333483329832609,9,10,5,600,0.333348333761096,0.10099842604521488,0.32808610032498836,0.09575284186245554
600,10,1,12,100,200,SG,10,30,SPOPlus,0.001,0.24140637392834668,119,120,5,600,0.24140637509524823,0.07555656928883918,0.2511508389785886,0.07850444142671638
30,10,1,12,100,200,SG,10,5,SPOPlus,0.1,0.09064096427024732,39,40,5,30,0.09064096473157406,0.04024935610432359,0.09115449020639062,0.04388625046795128
600,10,1,12,100,200,SG,1,50,SPOPlus,0.001,0.30582734388816124,13,14,5,600,0.30582734376192094,0.09070040661854428,0.3004486663043499,0.09173257058820766
600,10,1,12,100,200,SG,30,5,SPOPlus,0.001,0.17015192814107732,1246,1247,5,600,0.17015192907303572,0.06244491380399043,0.15747795568034054,0.05310399325975486
600,10,1,12,100,200,SG,10,50,SPOPlus,0.001,0.2501351273633072,122,123,5,600,0.2501351272314787,0.08422259368366174,0.24555060520768165,0.08095522095671012
600,10,1,12,100,200,SG,30,10,SPOPlus,0.001,0.1649039319550232,592,593,5,600,0.16490393254905938,0.05248422065475076,0.15398234926909207,0.04882643547473579
600,10,1,12,100,200,SG,50,5,SPOPlus,0.001,0.1479854050937031,1410,1411,5,600,0.14798540569841862,0.05274049765927523,0.14357778149098158,0.04672770952071684
30,10,1,12,100,200,SG,10,50,SPOPlus,0.1,0.3848436415099228,-1,0,5,30,0.384843642488122,0.10163512996935083,0.3920966713801026,0.10418215032274596
30,10,1,12,100,200,SG,10,10,SPOPlus,0.1,0.0875928702410752,19,20,5,30,0.08759287066757679,0.04287874082837375,0.09033075774088502,0.04871266579052641
600,10,1,12,100,200,SG,50,30,SPOPlus,0.001,0.18043597568656417,699,700,5,600,0.1804359770566225,0.06914848743720735,0.18169320357590915,0.06418171170495561
600,10,1,12,100,200,SG,50,50,SPOPlus,0.001,0.2707809293611708,499,500,5,600,0.2707809285819531,0.08508206301074409,0.26263488398492335,0.0765917278104298
600,10,1,12,100,200,SG,50,10,SPOPlus,0.001,0.17284210443297687,1088,1089,5,600,0.17284210458397864,0.05719933860613127,0.17235307706892491,0.05339100894828842
600,10,1,12,100,200,SG,30,30,SPOPlus,0.001,0.1599459459939889,482,483,5,600,0.15994594734162093,0.05116313555917631,0.16324607329443097,0.05735669251549633
30,10,1,12,100,200,SG,30,30,SPOPlus,0.1,0.3762241593588464,-1,0,5,30,0.3762241590023041,0.10413287986538465,0.3762236308380961,0.1076563220023456
600,10,1,12,100,200,SG,30,50,SPOPlus,0.001,0.2628359867197804,149,150,5,600,0.2628359875828028,0.07721987785202704,0.2553868265300989,0.08180078928453619
300,10,1,12,100,200,SG,1,5,SPOPlus,0.01,0.07531151391796369,65,66,5,300,0.07531151441857219,0.032826549585327144,0.07598291564872488,0.03160818381424122
300,10,1,12,100,200,SG,10,5,SPOPlus,0.01,0.07176273908337268,399,400,5,300,0.0717627390474081,0.036107097398846134,0.07104955717734993,0.03926693938941429
30,10,1,12,100,200,SG,50,50,SPOPlus,0.1,0.39253588550307206,-1,0,5,30,0.39253588527441025,0.10664275092710782,0.3947487203031778,0.11046470214403468
30,10,1,12,100,200,SG,10,30,SPOPlus,0.1,0.08812017372302368,9,10,5,30,0.0881201739795506,0.04393727397340763,0.0909601340405643,0.0477973216704351
300,10,1,12,100,200,SG,30,5,SPOPlus,0.01,0.06161331427395531,417,418,5,300,0.06161331453360617,0.031681392123381294,0.05969331247266382,0.034286986411276754
3600,10,1,12,100,200,SG,50,30,SPOPlus,0.01,0.08897523361954786,2549,2550,5,3600,0.08897523356601596,0.04380269274575396,0.09191739315120503,0.04884459269508829
300,10,1,12,100,200,SG,1,10,SPOPlus,0.01,0.07359213211268531,15,16,5,300,0.07359213246032596,0.02949009334195417,0.07300201720092446,0.02999297391053654
30,10,1,12,100,200,SG,30,5,SPOPlus,0.1,0.08580475089369158,29,30,5,30,0.08580475149676203,0.04494200597849852,0.08735073778964579,0.049001742503947954
300,10,1,12,100,200,SG,10,30,SPOPlus,0.01,0.09700933884294904,47,48,5,300,0.09700933905318379,0.038974306002013286,0.09782825805060566,0.03959887879756416
300,10,1,12,100,200,SG,30,10,SPOPlus,0.01,0.07510308318168217,459,460,5,300,0.07510308342054486,0.03906147871545556,0.0724836753513664,0.04102659569698359
30,10,1,12,100,200,SG,30,50,SPOPlus,0.1,0.3770859402591322,-1,0,5,30,0.3770859406888485,0.10444766359792641,0.38574280608445405,0.10587493010417395
300,10,1,12,100,200,SG,10,10,SPOPlus,0.01,0.10314780923213411,129,130,5,300,0.10314780969172715,0.044082941669958436,0.1051591526530683,0.04867036209375506
30,10,1,12,100,200,SG,30,10,SPOPlus,0.1,0.09116371812613265,38,39,5,30,0.09116371883079409,0.04511541593593642,0.09152526896819473,0.04729993980087672
300,10,1,12,100,200,SG,1,30,SPOPlus,0.01,0.12368744808600234,4,5,5,300,0.12368744816631079,0.042364427877578416,0.12271048708073795,0.04238833132256267
300,10,1,12,100,200,SG,50,5,SPOPlus,0.01,0.06044291901544024,499,500,5,300,0.06044291922822595,0.03005791111252004,0.05995131722092629,0.03708055693695912
300,10,1,12,100,200,SG,50,10,SPOPlus,0.01,0.07806636592029847,583,584,5,300,0.07806636610999704,0.04357016472032555,0.07640337893832475,0.044033037917729716
30,10,1,12,100,200,SG,50,30,SPOPlus,0.1,0.09230914811679386,18,19,5,30,0.09230914829298854,0.04403129673348294,0.09617439721152186,0.050719911800818425
30,10,1,12,100,200,SG,50,5,SPOPlus,0.1,0.0867155535096899,60,61,5,30,0.08671555407345295,0.03847929846288338,0.08942874374520034,0.045157882790453935
3600,10,1,12,100,200,SG,50,50,SPOPlus,0.01,0.1003051551807279,2899,2900,5,3600,0.1003051553480327,0.042379032711855176,0.10442101721372456,0.046204550625623564
300,10,1,12,100,200,SG,1,50,SPOPlus,0.01,0.13274514627577186,6,7,5,300,0.132745146676898,0.047487206327488096,0.12552267268486322,0.0485857694498596
300,10,1,12,100,200,SG,30,30,SPOPlus,0.01,0.10523987656682499,147,148,5,300,0.10523987712338567,0.04510553346631688,0.10536246369499713,0.04707250432046602
60,10,1,12,100,200,SG,1,30,SPOPlus,0.1,0.07325152894749551,1,2,5,60,0.07325152929872275,0.027473944748752567,0.07323974314238876,0.031584648841903686
300,10,1,12,100,200,SG,10,50,SPOPlus,0.01,0.06791939827569787,59,60,5,300,0.06791939857415855,0.03114983940142579,0.06643428781814874,0.02857672960563475
60,10,1,12,100,200,SG,1,50,SPOPlus,0.1,0.38703822407917243,-1,0,5,60,0.38703822426497936,0.10780743911435112,0.3870700976550579,0.10818554146298903
60,10,1,12,100,200,SG,1,5,SPOPlus,0.1,0.08251741635076694,5,6,5,60,0.08251741665415466,0.03953504660037336,0.08226656933687627,0.04251134968095913
30,10,1,12,100,200,SG,50,10,SPOPlus,0.1,0.0863550860548858,49,50,5,30,0.08635508665814996,0.039087873944275514,0.08844247603882104,0.044085127755171684
3600,10,1,12,100,200,SG,1,5,SPOPlus,0.1,0.11979678895338187,737,738,5,3600,0.11979678958654404,0.05040965872004704,0.11967418834753335,0.04801845349907097
60,10,1,12,100,200,SG,1,10,SPOPlus,0.1,0.1220250468827249,6,7,5,60,0.1220250467956066,0.04687810274825588,0.12287730243429541,0.0477550032023568
300,10,1,12,100,200,SG,30,50,SPOPlus,0.01,0.09162102512654985,149,150,5,300,0.09162102503702045,0.03996388216259752,0.09551699353847652,0.04072229006748758
300,10,1,12,100,200,SG,50,30,SPOPlus,0.01,0.11119633490738477,349,350,5,300,0.11119633531197906,0.04731557877580676,0.11146246468555182,0.05084424545275057
60,10,1,12,100,200,SG,50,5,SPOPlus,0.1,0.08608569406487035,126,127,5,60,0.08608569463714957,0.04438292979863081,0.08774685513507575,0.048205789550901504
300,10,1,12,100,200,SG,50,50,SPOPlus,0.01,0.10007570624020459,249,250,5,300,0.10007570687681437,0.047060179897297105,0.10439688049443066,0.05455904620585717
60,10,1,12,100,200,SG,30,10,SPOPlus,0.1,0.09179539606162823,89,90,5,60,0.09179539635777473,0.038481364828982505,0.09678782487288118,0.04525508931969902
60,10,1,12,100,200,SG,30,5,SPOPlus,0.1,0.08486505817094424,112,113,5,60,0.08486505893990398,0.035610135250387455,0.08891478181350976,0.043780708190734235
3600,10,1,12,100,200,SG,10,5,SPOPlus,0.1,0.09721992631916415,2749,2750,5,3600,0.09721992695704103,0.038338563881796024,0.10063967586494982,0.04382207853784955
60,10,1,12,100,200,SG,10,30,SPOPlus,0.1,0.10982547152985815,19,20,5,60,0.10982547234743834,0.045900075168568824,0.11290011968463659,0.04899704200122625
60,10,1,12,100,200,SG,10,50,SPOPlus,0.1,0.1034229351551436,9,10,5,60,0.10342293549329043,0.05454585941231332,0.10831688619917258,0.061556035640450917
60,10,1,12,100,200,SG,10,10,SPOPlus,0.1,0.09993508699490312,49,50,5,60,0.09993508754298092,0.04198096344353254,0.10339086165465415,0.04549764527770627
60,10,1,12,100,200,SG,50,10,SPOPlus,0.1,0.08823092680986994,57,58,5,60,0.08823092751204968,0.03880147108625233,0.09232909861579537,0.046347847664358635
60,10,1,12,100,200,SG,10,5,SPOPlus,0.1,0.09767792801071057,77,78,5,60,0.09767792815342545,0.03752437553385952,0.10179373818263411,0.04398880179145008
60,10,1,12,100,200,SG,30,30,SPOPlus,0.1,0.11079119085554645,35,36,5,60,0.1107911917567253,0.044493834822075994,0.11071870878897608,0.04630130801643987
3600,10,1,12,100,200,SG,10,10,SPOPlus,0.1,0.11781709705477143,1649,1650,5,3600,0.11781709786504507,0.045801018629374315,0.12098086390085519,0.04895628357590703
3600,10,1,12,100,200,SG,30,5,SPOPlus,0.1,0.0857370944370918,4859,4860,5,3600,0.08573709512129427,0.037895646054020814,0.08910656747967005,0.04488579793348444
60,10,1,12,100,200,SG,50,30,SPOPlus,0.1,0.0901919197472254,49,50,5,60,0.0901919199898839,0.036791701655034384,0.0949680971223861,0.044013836777518266
3600,10,1,12,100,200,SG,30,10,SPOPlus,0.1,0.0913400206646946,3500,3501,5,3600,0.09134002078324556,0.03899570696269438,0.09656721267476678,0.044832967650533226
60,10,1,12,100,200,SG,30,50,SPOPlus,0.1,0.09521080822559483,29,30,5,60,0.0952108084782958,0.04258175511501169,0.09884028520062565,0.04469132127927742
3600,10,1,12,100,200,SG,50,5,SPOPlus,0.1,0.08490396515388411,8394,8395,5,3600,0.08490396564826369,0.038133262917584704,0.08896961271390319,0.043135743974714084
3600,10,1,12,100,200,SG,10,30,SPOPlus,0.1,0.13869790751922328,629,630,5,3600,0.13869790807366372,0.054185079502731916,0.13827418355830015,0.05341483408550829
3600,10,1,12,100,200,SG,50,10,SPOPlus,0.1,0.08841518535768994,4547,4548,5,3600,0.08841518608853222,0.03789229599829554,0.09176189573947341,0.043889866317062286
60,10,1,12,100,200,SG,50,50,SPOPlus,0.1,0.09626937595740319,49,50,5,60,0.09626937672495842,0.04118249265141271,0.09915305867884308,0.04365392296763433
3600,10,1,12,100,200,SG,30,30,SPOPlus,0.1,0.11175698541226112,1649,1650,5,3600,0.1117569861933589,0.044910973132160775,0.11371805523894728,0.04734371375934275
3600,10,1,12,100,200,SG,30,50,SPOPlus,0.1,0.1196084141687333,1979,1980,5,3600,0.11960841480642558,0.048581468845979164,0.1230934866014868,0.049921394414355724
3600,10,1,12,100,200,SG,50,30,SPOPlus,0.1,0.10544575217678409,2449,2450,5,3600,0.1054457527399063,0.04449978111708108,0.10880292767286301,0.046263891507021024
3600,10,1,12,100,200,SG,10,50,SPOPlus,0.1,0.1076795400259066,759,760,5,3600,0.1076795406639576,0.048287226247066856,0.11204131311178207,0.04685863460779391
3600,10,1,12,100,200,SG,1,10,SPOPlus,0.1,0.08316606588073551,399,400,5,3600,0.08316606614738703,0.03946973171908425,0.08170149734430016,0.035187050859266066
